Latitude,Longitude,City,Country Code
51.5414958816622,155.9942941703161,ozernovskiy,ru
-24.52298969431382,-58.564008963592926,benjamin aceval,py
-3.532799241214022,-41.66734045125952,cocal,br
34.96055187454276,47.46827284577654,sonqor,ir
28.500315757309053,-6.723162305481964,tarudant,ma
43.29037107683257,58.36609644037347,kegayli,uz
57.358860192495285,124.55929991869596,serebryanyy bor,ru
-49.808366804441725,177.00631277468557,dunedin,nz
-3.8958460924608573,143.63643836314947,wewak,pg
54.736662175159864,75.90445782290013,tatarsk,ru
8.102957306881649,-5.508037391699048,botro,ci
53.968548650597,131.2894033172007,stoyba,ru
-14.302886880570668,-68.52791590629718,rurrenabaque,bo
54.11830778271025,-105.64741274550285,prince albert,ca
13.828082653817546,-99.79785715722467,tecoanapa,mx
35.87015202345623,32.116688159973904,alanya,tr
39.4448641748038,27.541896801222208,soma,tr
-31.91405184076968,134.35034724294263,flinders,au
11.15697000566388,81.93163342890165,tirumullaivasal,in
-42.87096118828914,177.2162411340363,waipawa,nz
32.57913736490245,-108.15474986003409,silver city,us
11.17810632778405,148.85569826428326,lorengau,pg
-28.795402284403103,22.690774110466577,prieska,za
61.681499521827476,-1.4439357082743527,brae,gb
-26.286176027234468,156.25614473855273,kawana waters,au
3.489687111490767,130.61294037204385,ternate,id
31.091075121474674,-81.5545492296258,brunswick,us
53.34744274012752,-55.40246823459394,saint anthony,ca
54.302742837505946,146.4459288250019,ekhabi,ru
-1.0998906312310055,166.03040662250896,tabiauea,ki
40.23973495089825,8.83927211921798,macomer,it
3.1942200209134484,125.04161118712477,manado,id
-6.464515723746615,147.00711795637778,lae,pg
17.04708533351284,7.871081074916901,agadez,ne
29.519591325695274,-154.00987135453153,kailua,us
27.058076448445703,101.84517264176372,panzhihua,cn
-33.07571531224627,139.38310970545484,port pirie,au
-9.530170466595237,-90.02239943822488,san cristobal,ec
-12.30736095600696,64.95712394861457,grand gaube,mu
25.455531353198708,142.61456628621818,shimoda,jp
-16.86471531716836,150.59391955514957,bowen,au
20.611966560519136,112.80944285692965,yangjiang,cn
39.388197367727685,134.34751947531163,wajima,jp
-54.31939345149219,131.3103660175152,portland,au
44.07608014207955,-170.4303359652638,bethel,us
46.52179419183784,18.59018723117424,szedres,hu
52.37276011770376,-78.75128507798954,moose factory,ca
66.96807898015481,133.3325098338916,verkhoyansk,ru
34.369017316532165,-130.7970814344843,pacifica,us
55.933296719740866,37.6690639572746,mytishchi,ru
63.23517489585504,118.85119701511763,nyurba,ru
33.17092898526032,73.9586062417039,jhelum,pk
62.86651094980982,153.46652490021052,seymchan,ru
-33.760610267727955,41.48995959656642,beloha,mg
12.37904116075758,125.32627434075727,cagamutan,ph
44.659570868936214,11.089218734015645,castelfranco emilia,it
38.7638121309152,32.625378152807656,kulu,tr
10.179567776456267,14.42804091333096,kaele,cm
-10.235475415767212,-50.91950944211399,formoso do araguaia,br
17.27795711097137,72.5977671191705,guhagar,in
15.398067601681788,-89.17295929073386,los amates,gt
20.750709097819367,1.9039446469093377,tessalit,ml
23.786382068858444,-105.74250389441121,tayoltita,mx
-5.463769025349578,-60.04658222491824,novo aripuana,br
-16.772206241532672,168.42170286462647,vila,vu
55.36362426461221,-106.79463938205885,la ronge,ca
-39.69727357870222,145.85507043365175,wonthaggi,au
52.00266736450274,-6.0164518311196105,wexford,ie
-16.802910628442874,66.30871228918443,quatre cocos,mu
5.0400732004383,-61.140408617100775,lethem,gy
31.77295434812028,68.612182954399,zhob,pk
-17.029682198391185,18.477428182968907,rundu,na
14.071809867944708,-16.783538796172962,diofior,sn
1.657868777902607,139.05899707244248,biak,id
45.760127328849734,143.82859824886418,novikovo,ru
0.6700543604357705,-35.74889298083886,caucaia,br
52.33277625760945,6.6983778717347775,almelo,nl
-5.04128832239725,-48.771812574019606,maraba,br
60.9617770984579,7.489886496401681,laerdalsoyri,no
5.179012179233979,72.08514015734966,eydhafushi,mv
-33.754534693844526,20.78573316034459,swellendam,za
3.4919000171110213,117.19033964134877,sembakung,id
-5.3712384179685415,-41.86494177802467,castelo do piaui,br
67.2170622095197,15.676299237791852,straumen,no
68.3696414026358,152.7584041805231,srednekolymsk,ru
-1.4545507097237333,14.892149474116394,ewo,cg
22.851259669330673,17.70416515470282,marzuq,ly
21.70531054388202,47.38275735861461,riyadh,sa
-14.653504498411635,-58.89521304239051,pontes e lacerda,br
23.520690442179372,41.76061122520065,mecca,sa
-15.46247119233665,-29.572059976307514,maceio,br
13.809994543326965,1.4895365161322331,niamey,ne
-27.106801835687385,21.700046627615876,bokspits,bw
60.15413993353525,-3.956434131039174,stromness,gb
-29.707022492954913,24.8799530978074,ritchie,za
12.796093623862163,26.419901382042866,umm kaddadah,sd
47.61330222323855,52.97063481228213,dossor,kz
5.160811256992972,-67.83654511403384,puerto ayacucho,ve
59.79669873517193,11.650073213933979,bjorkelangen,no
31.341678704154987,58.003267475678655,ravar,ir
-6.790863070786884,28.726742608571698,kalemie,cd
44.54779073310371,5.7442119105552365,gap,fr
20.363085918097283,-84.63909428028035,guane,cu
-13.330169473180689,-166.53529758146215,samusu,ws
37.33331689376732,-111.95217848122172,cedar city,us
-7.665991532595584,138.28156504260653,merauke,id
59.289684160878465,3.8204292551822334,holme,no
43.05211079308407,102.19396538393931,hovd,mn
